Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
5091980258,FJW2088,NY,PAS,06/09/2013,7,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,0539P,,ST,,,RICHMOND AVE (N/B) @,VICTORY BLVD,0,1111,D,T,,,,BK,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980246,FPN4401,NY,PAS,06/09/2013,7,4DSD,SUBAR,V,0,0,0,0,,0,0,0,,,0539P,,BK,,,CONEY ISLAND AVE (S/,B) @ AVE P,0,1111,D,T,,,,RDGY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980234,DUB3433,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0538P,,BK,,,MCDONALD AVE (N/B) @,VANDERBILT ST,0,1111,D,T,,,,RD,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980180,CYN5880,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0536P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,GY,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980179,FZY9323,NY,PAS,06/09/2013,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0536P,,ST,,,ARTHUR KILL RD (E/B),@ GIFFORDS LN,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980155,FYD6109,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0535P,,ST,,,RICHMOND AVE (N/B) @,VICTORY BLVD,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980106,DZC5816,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0532P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980088,AVP2335,NY,PAS,06/09/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0531P,,BK,,,NB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980076,EEA8856,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0531P,,QN,,,ASTORIA BLVD (W/B) @,STEINWAY ST,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980064,7AFLX0,CT,PAS,06/09/2013,7,4D,TOYOT,V,0,0,0,0,,0,0,0,,,0531P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,GRY,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980040,CGR1822,NY,PAS,06/09/2013,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0527P,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,GY,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980039,20821SH,NY,SCL,06/09/2013,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0526P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,YW,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091980027,FKB7186,OH,PAS,06/09/2013,7,SW,FORD,V,0,0,0,0,,0,0,0,,,0525P,,QN,,,QUEENS BLVD (E/B) @,70TH ST,0,1111,D,T,,,,SILVE,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979992,FBC7202,NY,PAS,06/09/2013,7,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0521P,,ST,,,ARTHUR KILL RD (W/B),@ RICHMOND AVE,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979931,DFS7120,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0518P,,BK,,,SB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,MR,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979906,FEH8914,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0517P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979890,CDC2034,NC,PAS,06/09/2013,7,4S,HONDA,V,0,0,0,0,,0,0,0,,,0516P,,BX,,,GRAND CONCOURSE (S/B,) @ E 162 ST,0,1111,D,T,,,,,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979840,DMJ9228,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0515P,,QN,,,WB NORTHERN BLVD @ 4,8TH ST,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979839,FWE9455,NY,PAS,06/09/2013,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0515P,,QN,,,ASTORIA BLVD (E/B) @,STEINWAY ST,0,1111,D,T,,,,BK,,1999,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979815,FXB7814,NY,PAS,06/09/2013,7,2DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0515P,,ST,,,RICHMOND AVE (N/B) @,VICTORY BLVD,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979797,FJD7967,NY,PAS,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0514P,,ST,,,VICTORY BLVD (E/B) @,MORANI ST,0,1111,D,T,,,,BK,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979785,C80DCC,NJ,PAS,06/09/2013,7,WAGO,NISSA,V,0,0,0,0,,0,0,0,,,0514P,,QN,,,EB QUEENS BLVD @ GRA,ND AVE / BROADWAY,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979773,F70EST,NJ,PAS,06/09/2013,7,WAGO,MAZDA,V,0,0,0,0,,0,0,0,,,0514P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091979761,FAREL48,NY,OMT,06/09/2013,7,LIM,CADIL,V,0,0,0,0,,0,0,0,,,0514P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,BL,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978215,8V72B,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,0406P,,QN,,,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,0,1111,D,T,,,,YW,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978136,62737MC,NY,COM,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,0402P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,WH,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978100,CHW4724,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0401P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978082,ELJ2095,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0400P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,WH,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978070,FAP8687,NY,PAS,06/09/2013,7,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0359P,,BK,,,JAMAICA AVE (E/B) @,PENNSYLVANIA AVE,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978069,CHU3495,MI,PAS,06/09/2013,7,SW,CHRYS,V,0,0,0,0,,0,0,0,,,0359P,,BK,,,REMSEN AVE (N/B) @ W,INTHROP ST,0,1111,D,T,,,,,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978045,DNAJ67,FL,PAS,06/09/2013,7,4D,BMW,V,0,0,0,0,,0,0,0,,,0358P,,QN,,,WOODHAVEN BLVD (S/B),@ YELLOWSTONE BLVD,0,1111,D,T,,,,DBL,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091978021,ERG8801,NY,PAS,06/09/2013,7,SUBN,CHRYS,V,0,0,0,0,,0,0,0,,,0357P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977971,BPH3032,NY,PAS,06/09/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0356P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,TN,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977958,FMH9426,NY,PAS,06/09/2013,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0354P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BK,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977934,CFA1447,NY,PAS,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0354P,,BK,,,CROPSEY AVE (W/B) @,21ST AVE,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977910,EXS1581,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0353P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,GY,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977909,6UJ725,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0352P,,QN,,,CROSSBAY BLVD (S/B),@ 156TH AVE,0,1111,D,T,,,,BL,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977892,EUE2705,NY,PAS,06/09/2013,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0352P,,QN,,,EB QUEENS BLVD @ 71S,T AVE / CONTINENTAL,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977880,CHAR1IE,NY,SRF,06/09/2013,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0351P,,BK,,,NB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977879,A35CCW,NJ,PAS,06/09/2013,7,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,0351P,,QN,,,NORTHERN BLVD (W/B),@ DOUGLASTON PKWY,0,1111,D,T,,,,BK,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977855,CEL8738,GA,PAS,06/09/2013,7,4S,HYUND,V,0,0,0,0,,0,0,0,,,0350P,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,RED,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977843,FPA8210,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0349P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,RD,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977831,FTJ3040,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0349P,,BK,,,HOWARD AVE (N/B) @ E,NEW YORK AVE,0,1111,D,T,,,,RD,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977818,2K76B,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,0349P,,MN,,,WEST END AVE (S/B) @,66TH ST,0,1111,D,T,,,,YW,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977788,FCJ2587,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0348P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,WH,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977739,DGG5241,NY,PAS,06/09/2013,7,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0345P,,QN,,,ASTORIA BLVD (W/B) @,STEINWAY ST,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977727,FXX3080,NY,PAS,06/09/2013,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0345P,,QN,,,QUEENS BLVD (E/B) @,70TH ST,0,1111,D,T,,,,GY,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977685,16796JA,NY,COM,06/09/2013,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,0344P,,MN,,,AMSTERDAM AVE (N/B),@ 96TH STREET,0,1111,D,T,,,,WH,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977648,EUT3920,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0342P,,QN,,,QUEENS BLVD (E/B) @,ASCAN AVE,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977624,F28DWH,NJ,PAS,06/09/2013,7,WAGO,JEEP,V,0,0,0,0,,0,0,0,,,0341P,,BK,,,SB OCEAN PKWY @ 18TH,AVE,0,1111,D,T,,,,BK,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977612,CUP7919,NY,PAS,06/09/2013,7,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0341P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977600,91626MC,NY,COM,06/09/2013,7,REFG,HINO,V,0,0,0,0,,0,0,0,,,0341P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977582,FXY2529,NY,PAS,06/09/2013,7,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0340P,,BK,,,OCEAN PKWY (N/B) @ A,VE W,0,1111,D,T,,,,BK,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977570,FXY2537,NY,PAS,06/09/2013,7,SUBN,VOLVO,V,0,0,0,0,,0,0,0,,,0340P,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,GY,,1998,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091977557,ENS8828,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0339P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,BL,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
1422067695,17635MD,NY,COM,06/09/2013,21,VAN,CHEVR,S,0,0,0,20171031,75.0,75,0,959147,KN05,0000,0149A,,K,F,,S/S STANLEY AVE,W/O PENNSYLVANIA,0,408,D1,,BYBBYBB,1200A,0300A,WHITE,0.0,2014,-,0,,,,,
1422486989,ENA7332,NY,PAS,06/09/2013,21,SUBN,TOYOT,S,27090,11810,32490,20181208,34.0,34,0,554854,MN12,0000,0756A,,NY,F,132,NAGLE AVE,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0.0,2014,-,0,,,,,
1421265527,BAK2561,NY,PAS,06/09/2013,21,SDN,HYUND,S,75830,90580,90730,20171030,60.0,60,0,516215,KS13,0000,0948A,,K,O,321,SEA BREEZE AVE,,0,408,D1,,BBBBYBB,0930A,1100A,BLUE,0.0,2002,-,0,,,,,
1428960065,GLS6744,NY,PAS,06/09/2013,21,SUBN,HONDA,P,9330,5780,5880,20180101,72.0,72,0,362170,BSTU,0000,1156A,,K,F,744,55TH STREET,,0,408,D1,,BBBBYBB,1100A,0100P,GOLD,0.0,2008,-,0,,,,,
1425987710,HHU9341,NY,999,06/09/2013,20,SDN,HONDA,P,26190,61490,35020,20180622,44.0,44,163,933387,0163,0000,0602P,,BX,F,110,E 151 ST,,0,408,D,,BBBBBYB,ALL,ALL,BLACK,0.0,2013,-,0,,,,,
1422304840,HCC6876,NY,PAS,06/09/2013,21,,NISSA,S,20190,13040,13240,20171021,112.0,112,0,921378,QW01,0000,0820A,,Q,F,6364,108 ST,,0,408,D1,,YYYYYYY,0800A,0830A,BK,0.0,2015,-,0,,,,,
1384725593,FSV9788,NY,PAS,06/09/2013,24,SDN,AUDI,X,17010,40404,40404,20171007,23.0,23,976,101231,0976,0000,0827A,,NY,,1901,1 ST,,0,408,D5,,BBBBBBB,ALL,ALL,SILVE,0.0,2008,-,0,,,,,
1410855170,1YB951,MA,PAS,06/09/2013,40,SUBN,HONDA,P,0,40404,40404,0,50.0,50,50,957442,0050,0000,1029P,,,F,2815,SEDGWICK,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
1412623250,ESZ9537,NY,PAS,06/09/2013,21,SDN,TOYOT,S,22430,24930,67830,20170729,60.0,60,0,916665,KS13,0000,0850A,,K,O,10,BRIGHTON 11 ST,,0,408,D1,,BYBBYBB,0800A,0930A,BLACK,0.0,2008,-,0,,,,,
1413890453,GXU3470,NY,PAS,06/09/2013,50,SDN,HYUND,P,0,40404,40404,20170607,49.0,49,49,907502,0049,0000,0758A,,BX,,,C/O BIRCHALL,,0,408,E5,,BBBBBBB,ALL,ALL,BL,0.0,0,-,0,,,,,
1411505025,FPH9669,NY,PAS,06/09/2013,98,SUBN,CHEVR,X,27450,35780,13740,20130629,104.0,104,104,934796,0104,0000,0916A,,Q,O,64-20,ADMIRAL AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1409478257,43265MH,NY,COM,06/09/2013,78,VAN,FORD,P,18630,61730,58130,20180208,79.0,79,79,925381,0079,0000,0114A,,K,O,1127,BEDFORD AVE,,0,408,D,,BBBBBBB,ALL,ALL,WH,0.0,2003,-,0,,,,,
1411480223,T701662C,NY,PAS,06/09/2013,40,SDN,TOYOT,P,8240,37290,8440,20170131,114.0,114,114,959239,0114,0000,0151A,,Q,,32-02,32 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,,,,,
1408068199,RZQ47,FL,PAS,06/09/2013,67,SUBN,BMW,P,80230,55030,13430,0,88.0,88,88,957089,0088,0000,0459P,,K,F,286,ST JAMES PL,,0,408,E3,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1387608885,KDA1706,PA,PAS,06/09/2013,21,VAN,HONDA,P,85330,89230,89030,0,90.0,90,90,939814,0090,0000,1100A,,K,F,54,THROOP,,0,408,F2,,YBBYBBB,1100A,1230P,TAN,0.0,0,-,0,,,,,
5092006596,FZX7163,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0554P,,BX,,,E FORDHAM RD (E/B) @,BOSTON RD,0,1111,D,T,,,,TN,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006572,DMT9703,NC,PAS,06/09/2013,7,MP,CHEVR,V,0,0,0,0,,0,0,0,,,1145A,,BK,,,EASTERN PKWY (W/B) @,BEDFORD AVE,0,1111,D,T,,,,,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5092006560,EHT1056,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1145A,,QN,,,WB N CONDUIT AVE @ V,AN WYCK EXPWY SB / E,0,1111,D,T,,,,WH,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984690,EPD5897,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,18890,0,0,,0,0,0,,,1157P,,MN,,,MADISON AVE (N/B) @,E 96TH ST,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984653,99TET,FL,PAS,06/09/2013,7,TK,FORD,V,0,0,0,0,,0,0,0,,,1150P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,GRY,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984641,FYT4553,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1149P,,BK,,,MCDONALD AVE (S/B) @,VANDERBILT ST,0,1111,D,T,,,,GY,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984630,DZK5636,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1147P,,BK,,,ATLANTIC AVE (E/B) @,LOGAN ST,0,1111,D,T,,,,MR,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984598,EJP4245,NY,PAS,06/09/2013,7,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1137P,,QN,,,23RD AVE (E/B) @ 94T,H ST,0,1111,D,T,,,,BK,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984549,FEB8715,NY,PAS,06/09/2013,7,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1131P,,BX,,,222ND ST (W/B) @ PAU,LDING AVE,0,1111,D,T,,,,GR,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984525,66604MB,NY,COM,06/09/2013,7,REFG,GMC,V,0,0,0,0,,0,0,0,,,1125P,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,WH,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984458,9V97A,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,1105P,,MN,,,12TH AVE (S/B) @ 34T,H ST,0,1111,D,T,,,,YW,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984446,EFE5937,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1105P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BL,,2003,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984434,EUZ3312,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1104P,,ST,,,CLOVE RD (N/B) @ BAR,D AVE,0,1111,D,T,,,,BL,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984410,FEZ3352,NY,PAS,06/09/2013,7,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,1103P,,QN,,,HORACE HARDING EXPWY,(E/B) @ 173RD ST,0,1111,D,T,,,,BK,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984380,DSY5956,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1101P,,QN,,,HOYT AVE (S/B) @ 31S,T ST,0,1111,D,T,,,,GY,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984343,ENS2074,NY,PAS,06/09/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1058P,,QN,,,HORACE HARDING EXPWY,(E/B) @ OCEANIA ST,0,1111,D,T,,,,BL,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984318,CTD3648,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1056P,,BK,,,ATLANTIC AVE (W/B) @,NOSTRAND AVE,0,1111,D,T,,,,RD,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984290,2T91B,NY,OMT,06/09/2013,7,TAXI,TOYOT,V,0,0,0,0,,0,0,0,,,1054P,,BK,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0,1111,D,T,,,,YW,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984288,DMF8523,NY,PAS,06/09/2013,7,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1053P,,QN,,,BORDEN AVE (E/B) @ G,REENPOINT AVE,0,1111,D,T,,,,WH,,2014,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984239,FYS1400,NY,PAS,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1047P,,QN,,,WB N CONDUIT AVE @ V,AN WYCK EXPWY SB / E,0,1111,D,T,,,,BL,,2012,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984215,ELIL08,FL,PAS,06/09/2013,7,4D,AUDI,V,0,0,0,0,,0,0,0,,,1045P,,BK,,,REMSEN AVE (N/B) @ L,ENOX RD,0,1111,D,T,,,,GRY,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984173,BVG5650,NY,PAS,06/09/2013,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1037P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,GY,,1999,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984150,EWZ1769,NY,PAS,06/09/2013,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1034P,,BX,,,CROSS BRONX EXPWY (W,/B) @ ROSEDALE AVE,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984148,EHR1121,NY,PAS,06/09/2013,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,1031P,,BK,,,FLATBUSH AVE (N/B) @,EASTERN PKWY,0,1111,D,T,,,,GY,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984136,DHD4544,NC,PAS,06/09/2013,7,4S,NISSA,V,0,0,0,0,,0,0,0,,,1030P,,QN,,,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,0,1111,D,T,,,,,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984100,CBH9635,NY,PAS,06/09/2013,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1030P,,QN,,,KISSENA BLVD (S/B) @,BOOTH MEMORIAL AVE,0,1111,D,T,,,,BK,,1997,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984069,862,NY,VAS,06/09/2013,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1022P,,BK,,,FLATBUSH AVE (N/B) @,AVENUE H,0,1111,D,T,,,,WH,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091984057,47370MG,NY,COM,06/09/2013,7,VAN,GMC,V,0,0,0,0,,0,0,0,,,1021P,,QN,,,WOODHAVEN BLVD (N/B),@ ROCKAWAY BLVD,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5091983995,3T21A,NY,OMT,06/09/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1011P,,MN,,,2ND AVE (S/B) @ 26TH,ST,0,1111,D,T,,,,YW,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
